STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG
HumanInnateLymphoidCells	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
HumanInnateLymphoidCells	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanInnateLymphoidCells	library_preparation_protocol	library_construction_method	Smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
HumanInnateLymphoidCells	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2000	http://www.ebi.ac.uk/efo/EFO_0004203
HumanInnateLymphoidCells	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanInnateLymphoidCells	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
ProximalEpididymisCFTR	project	project_role	Human Cell Atlas Data Wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
ProximalEpididymisCFTR	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
ProximalEpididymisCFTR	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
ProximalEpididymisCFTR	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
ProximalEpididymisCFTR	donor_organism	diseases	testicular cancer	http://purl.obolibrary.org/obo/MONDO_0005447
ProximalEpididymisCFTR	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
ProximalEpididymisCFTR	specimen_from_organism	organ	testis	http://purl.obolibrary.org/obo/UBERON_0000473
ProximalEpididymisCFTR	specimen_from_organism	organ_parts	epididymis	http://purl.obolibrary.org/obo/UBERON_0001301
ProximalEpididymisCFTR	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
ProximalEpididymisCFTR	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
ProximalEpididymisCFTR	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
ProximalEpididymisCFTR	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
ProximalEpididymisCFTR	dissociation_protocol	method	density gradient centrifugation	http://www.ebi.ac.uk/efo/EFO_0009112
ProximalEpididymisCFTR	enrichment_protocol	method	cell size selection	http://www.ebi.ac.uk/efo/EFO_0009337
ProximalEpididymisCFTR	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
ProximalEpididymisCFTR	library_preparation_protocol	library_construction_method	10X 3' v2 sequencing	http://www.ebi.ac.uk/efo/EFO_0009899
ProximalEpididymisCFTR	sequencing_protocol	instrument_manufacturer_model	Illumina NovaSeq 600	http://www.ebi.ac.uk/efo/EFO_0008637
ProximalEpididymisCFTR	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
ProximalEpididymisCFTR	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanLymphoMyeloidProgenitorCells	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanLymphoMyeloidProgenitorCells	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanLymphoMyeloidProgenitorCells	project	project_role	Human Cell Atlas Wrangler Intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanLymphoMyeloidProgenitorCells	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanLymphoMyeloidProgenitorCells	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanLymphoMyeloidProgenitorCells	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanLymphoMyeloidProgenitorCells	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanLymphoMyeloidProgenitorCells	specimen_from_organism	organ	umbilical cord	http://purl.obolibrary.org/obo/UBERON_0002331
HumanLymphoMyeloidProgenitorCells	specimen_from_organism	organ_parts	umbilical cord blood	http://purl.obolibrary.org/obo/UBERON_0012168
HumanLymphoMyeloidProgenitorCells	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanLymphoMyeloidProgenitorCells	specimen_from_organism	storage_time_unit	hour	http://purl.obolibrary.org/obo/UO_0000032
HumanLymphoMyeloidProgenitorCells	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanLymphoMyeloidProgenitorCells	cell_suspension	selected_cell_types	granulocyte monocyte progenitor cell	http://purl.obolibrary.org/obo/CL_0000557
HumanLymphoMyeloidProgenitorCells	cell_suspension	selected_cell_types	lymphoid-primed multi-potential progenitor	http://purl.obolibrary.org/obo/CL_0000936
HumanLymphoMyeloidProgenitorCells	cell_suspension	selected_cell_types	multi-lymphoid progenitor	http://purl.obolibrary.org/obo/CL_0000051
HumanLymphoMyeloidProgenitorCells	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
HumanLymphoMyeloidProgenitorCells	enrichment_protocol	method	magnetic affinity cell sorting	http://www.ebi.ac.uk/efo/EFO_0009109
HumanLymphoMyeloidProgenitorCells	enrichment_protocol	method	Fluorescence Activated Cell Sorting	http://www.ebi.ac.uk/efo/EFO_0009108
HumanLymphoMyeloidProgenitorCells	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanLymphoMyeloidProgenitorCells	library_preparation_protocol	library_construction_method	Smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
HumanLymphoMyeloidProgenitorCells	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 4000	http://www.ebi.ac.uk/efo/EFO_0008563
HumanLymphoMyeloidProgenitorCells	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanLymphoMyeloidProgenitorCells	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
ImmuneCellExhaustianHIV	project	project_role	data curator	http://www.ebi.ac.uk/efo/EFO_0009737
ImmuneCellExhaustianHIV	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
ImmuneCellExhaustianHIV	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
ImmuneCellExhaustianHIV	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
ImmuneCellExhaustianHIV	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
ImmuneCellExhaustianHIV	donor_organism	ethnicity	African American	http://purl.obolibrary.org/obo/HANCESTRO_0568
ImmuneCellExhaustianHIV	donor_organism	diseases	HIV	http://purl.obolibrary.org/obo/MONDO_0005109
ImmuneCellExhaustianHIV	donor_organism	ethnicity	White	http://purl.obolibrary.org/obo/HANCESTRO_0005
ImmuneCellExhaustianHIV	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
ImmuneCellExhaustianHIV	specimen_from_organism	organ	blood	http://purl.obolibrary.org/obo/UBERON_0000178
ImmuneCellExhaustianHIV	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
ImmuneCellExhaustianHIV	specimen_from_organism	diseases	HIV	http://purl.obolibrary.org/obo/MONDO_0005109
ImmuneCellExhaustianHIV	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
ImmuneCellExhaustianHIV	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
ImmuneCellExhaustianHIV	enrichment_protocol	method	density gradient centrifugation	http://www.ebi.ac.uk/efo/EFO_0009112
ImmuneCellExhaustianHIV	enrichment_protocol	method	magnetic affinity bead enrichment	http://www.ebi.ac.uk/efo/EFO_0009109
ImmuneCellExhaustianHIV	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
ImmuneCellExhaustianHIV	library_preparation_protocol	library_construction_method	10X 3' v2 sequencing	http://www.ebi.ac.uk/efo/EFO_0009899
ImmuneCellExhaustianHIV	sequencing_protocol	instrument_manufacturer_model	HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
ImmuneCellExhaustianHIV	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
ImmuneCellExhaustianHIV	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
CordBloodHematopoieticStemCells	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
CordBloodHematopoieticStemCells	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
CordBloodHematopoieticStemCells	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
CordBloodHematopoieticStemCells	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
CordBloodHematopoieticStemCells	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
CordBloodHematopoieticStemCells	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
CordBloodHematopoieticStemCells	specimen_from_organism	organ	umbilical cord	http://purl.obolibrary.org/obo/UBERON_0002331
CordBloodHematopoieticStemCells	specimen_from_organism	organ_parts	umbilical cord blood	http://purl.obolibrary.org/obo/UBERON_0012168
CordBloodHematopoieticStemCells	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
CordBloodHematopoieticStemCells	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
CordBloodHematopoieticStemCells	cell_suspension	selected_cell_types	hematopoetic stem and progenitor cells	http://purl.obolibrary.org/obo/CL_0000837
CordBloodHematopoieticStemCells	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
CordBloodHematopoieticStemCells	enrichment_protocol	method	density centrifugation	http://www.ebi.ac.uk/efo/EFO_0009112
CordBloodHematopoieticStemCells	enrichment_protocol	method	magnetic affinity cell sorting	http://www.ebi.ac.uk/efo/EFO_0009109
CordBloodHematopoieticStemCells	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
CordBloodHematopoieticStemCells	library_preparation_protocol	library_construction_method	Drop-Seq	http://www.ebi.ac.uk/efo/EFO_0008722
CordBloodHematopoieticStemCells	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
CordBloodHematopoieticStemCells	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
CordBloodHematopoieticStemCells	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
CordBloodHematopoieticStemCells	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanBoneMarrowMyeloma	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanBoneMarrowMyeloma	project	project_role	Human Cell Atlas Wrangler Intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanBoneMarrowMyeloma	project	project_role	Human cell Atlas Wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanBoneMarrowMyeloma	donor_organism	ethnicity	Korean	http://purl.obolibrary.org/obo/HANCESTRO_0022
HumanBoneMarrowMyeloma	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanBoneMarrowMyeloma	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanBoneMarrowMyeloma	donor_organism	diseases	multiple myeloma	http://purl.obolibrary.org/obo/MONDO_0009693
HumanBoneMarrowMyeloma	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanBoneMarrowMyeloma	specimen_from_organism	organ	hematopoietic system	http://purl.obolibrary.org/obo/UBERON_0002390
HumanBoneMarrowMyeloma	specimen_from_organism	organ_parts	bone marrow	http://purl.obolibrary.org/obo/UBERON_0002371
HumanBoneMarrowMyeloma	specimen_from_organism	diseases	Multiple Myeloma	http://purl.obolibrary.org/obo/MONDO_0009693
HumanBoneMarrowMyeloma	specimen_from_organism	storage_time_unit	month	http://purl.obolibrary.org/obo/UO_0000035
HumanBoneMarrowMyeloma	specimen_from_organism	organ_parts	ascites	http://purl.obolibrary.org/obo/UBERON_0001268
HumanBoneMarrowMyeloma	cell_suspension	cell_size_unit	micrometer	http://purl.obolibrary.org/obo/UO_0000017
HumanBoneMarrowMyeloma	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanBoneMarrowMyeloma	cell_suspension	selected_cell_types	plasma cell	http://purl.obolibrary.org/obo/CL_0000786
HumanBoneMarrowMyeloma	collection_protocol	method	bone marrow aspiration	http://www.ebi.ac.uk/efo/EFO_0009292
HumanBoneMarrowMyeloma	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanBoneMarrowMyeloma	enrichment_protocol	method	magnetic-activated cell sorting	http://www.ebi.ac.uk/efo/EFO_0009109
HumanBoneMarrowMyeloma	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanBoneMarrowMyeloma	library_preparation_protocol	library_construction_method	Smart-Seq2	http://www.ebi.ac.uk/efo/EFO_0008931
HumanBoneMarrowMyeloma	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
HumanBoneMarrowMyeloma	library_preparation_protocol	library_construction_method	10X v2 sequencing	http://www.ebi.ac.uk/efo/EFO_0009310
HumanBoneMarrowMyeloma	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
HumanBoneMarrowMyeloma	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanBoneMarrowMyeloma	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
HumanBoneMarrowMyeloma	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanGermlineCells	donor_organism	genus_species	Homo sapeins	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanGermlineCells	donor_organism	development_stage	embryo stage	http://www.ebi.ac.uk/efo/EFO_0007725
HumanGermlineCells	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanGermlineCells	donor_organism	gestational_age_unit	week	http://purl.obolibrary.org/obo/UO_0000034
HumanGermlineCells	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanGermlineCells	specimen_from_organism	organ	Germline	http://purl.obolibrary.org/obo/UBERON_0000991
HumanGermlineCells	specimen_from_organism	organ_parts	Germ layer	http://purl.obolibrary.org/obo/UBERON_0000923
HumanGermlineCells	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanGermlineCells	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanGermlineCells	cell_suspension	selected_cell_types	Primordial Germ Cells	http://purl.obolibrary.org/obo/CL_0000586
HumanGermlineCells	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanGermlineCells	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HumanGermlineCells	enrichment_protocol	method	MACS	http://www.ebi.ac.uk/efo/EFO_0009109
HumanGermlineCells	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
HumanGermlineCells	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanGermlineCells	library_preparation_protocol	library_construction_method	Modified Smart-seq2	http://www.ebi.ac.uk/efo/EFO_0010184
HumanGermlineCells	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
HumanGermlineCells	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
HumanGermlineCells	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanGermlineCells	sequence_file	content_description	DNA sequence (raw)	http://edamontology.org/data_3494
HumanDermalFibroblastSubpopulations	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanDermalFibroblastSubpopulations	project	project_role	principal investiator	http://www.ebi.ac.uk/efo/EFO_0009736
HumanDermalFibroblastSubpopulations	project	project_role	Human Cell Atlas wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanDermalFibroblastSubpopulations	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanDermalFibroblastSubpopulations	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDermalFibroblastSubpopulations	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanDermalFibroblastSubpopulations	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanDermalFibroblastSubpopulations	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanDermalFibroblastSubpopulations	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDermalFibroblastSubpopulations	specimen_from_organism	organ	abdomen	http://purl.obolibrary.org/obo/UBERON_0000916
HumanDermalFibroblastSubpopulations	specimen_from_organism	organ_parts	dermis	http://purl.obolibrary.org/obo/UBERON_0002067
HumanDermalFibroblastSubpopulations	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanDermalFibroblastSubpopulations	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDermalFibroblastSubpopulations	cell_suspension	selected_cell_types	Primary dermal fibroblasts	http://purl.obolibrary.org/obo/CL_0002551
HumanDermalFibroblastSubpopulations	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanDermalFibroblastSubpopulations	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HumanDermalFibroblastSubpopulations	enrichment_protocol	method	fluorescence-activated cell sorting	http://www.ebi.ac.uk/efo/EFO_0009108
HumanDermalFibroblastSubpopulations	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanDermalFibroblastSubpopulations	library_preparation_protocol	library_construction_method	Smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
HumanDermalFibroblastSubpopulations	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
HumanDermalFibroblastSubpopulations	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanDermalFibroblastSubpopulations	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
lymphaticEndothelialCells	project	project_role	principal investigator	http://www.ebi.ac.uk/efo/EFO_0009736
lymphaticEndothelialCells	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
lymphaticEndothelialCells	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
lymphaticEndothelialCells	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
lymphaticEndothelialCells	donor_organism	diseases	breast cancer	http://purl.obolibrary.org/obo/MONDO_0007254
lymphaticEndothelialCells	donor_organism	diseases	oncocytic adenoma	http://purl.obolibrary.org/obo/MONDO_0003424
lymphaticEndothelialCells	donor_organism	diseases	Warthin tumor	http://purl.obolibrary.org/obo/MONDO_0006493
lymphaticEndothelialCells	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
lymphaticEndothelialCells	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
lymphaticEndothelialCells	specimen_from_organism	organ	lymph node	http://purl.obolibrary.org/obo/UBERON_0000029
lymphaticEndothelialCells	specimen_from_organism	organ_parts	axillary	http://purl.obolibrary.org/obo/UBERON_0001097
lymphaticEndothelialCells	specimen_from_organism	genus_species	Homo sapiens	NCBITAXON:9606
lymphaticEndothelialCells	specimen_from_organism	organ_parts	head and neck	http://purl.obolibrary.org/obo/UBERON_0038849
lymphaticEndothelialCells	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
lymphaticEndothelialCells	cell_suspension	selected_cell_types	lymphatic endothelial cells	http://purl.obolibrary.org/obo/CL_0002138
lymphaticEndothelialCells	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
lymphaticEndothelialCells	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
lymphaticEndothelialCells	enrichment_protocol	method	pan-cytokeratin staining	http://www.ebi.ac.uk/efo/EFO_0010935
lymphaticEndothelialCells	enrichment_protocol	method	EasySep cell separation	http://www.ebi.ac.uk/efo/EFO_0010175
lymphaticEndothelialCells	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
lymphaticEndothelialCells	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
lymphaticEndothelialCells	library_preparation_protocol	library_construction_method	10x v2 sequencing	http://www.ebi.ac.uk/efo/EFO_0009899
lymphaticEndothelialCells	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
lymphaticEndothelialCells	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 3000	http://www.ebi.ac.uk/efo/EFO_0008564
lymphaticEndothelialCells	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
lymphaticEndothelialCells	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanPhagocytesHealthyLupusDutetre	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanPhagocytesHealthyLupusDutetre	project	project_role	data wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanPhagocytesHealthyLupusDutetre	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanPhagocytesHealthyLupusDutetre	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanPhagocytesHealthyLupusDutetre	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanPhagocytesHealthyLupusDutetre	specimen_from_organism	organ	blood	http://purl.obolibrary.org/obo/UBERON_0000178
HumanPhagocytesHealthyLupusDutetre	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanPhagocytesHealthyLupusDutetre	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanPhagocytesHealthyLupusDutetre	cell_suspension	selected_cell_types	dendritic cells	http://purl.obolibrary.org/obo/CL_0000451
HumanPhagocytesHealthyLupusDutetre	cell_suspension	selected_cell_types	monocytes	http://purl.obolibrary.org/obo/CL_0000576
HumanPhagocytesHealthyLupusDutetre	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
HumanPhagocytesHealthyLupusDutetre	dissociation_protocol	method	Ficoll-Hypaque method	http://www.ebi.ac.uk/efo/EFO_0009110
HumanPhagocytesHealthyLupusDutetre	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
HumanPhagocytesHealthyLupusDutetre	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanPhagocytesHealthyLupusDutetre	library_preparation_protocol	library_construction_method	Smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
HumanPhagocytesHealthyLupusDutetre	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 4000	http://www.ebi.ac.uk/efo/EFO_0008563
HumanPhagocytesHealthyLupusDutetre	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanPhagocytesHealthyLupusDutetre	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	project	project_role	data wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	donor_organism	diseases	HIV	http://purl.obolibrary.org/obo/MONDO_0005109
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	donor_organism	unit	year	http://purl.obolibrary.org/obo/UO_0000036
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	specimen_from_organism	organ	blood	http://purl.obolibrary.org/obo/UBERON_0000178
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	specimen_from_organism	organ_parts	venous blood	http://purl.obolibrary.org/obo/UBERON_0013756
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	specimen_from_organism	diseases	HIV	http://purl.obolibrary.org/obo/MONDO_0005109
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	cell_suspension	selected_cell_types	CD4+ T cells	http://purl.obolibrary.org/obo/CL_0000084
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	cell_suspension	unit	hour	http://purl.obolibrary.org/obo/UO_0000032
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	enrichment_protocol	method	magnetic affinity cell sorting	http://www.ebi.ac.uk/efo/EFO_0010175
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
TranscriptionalHeterogeneityInLatentAndReactivatedHivInfectedCells	library_preparation_protocol	library_construction_method	Fluidigm C1-based library preparation	http://www.ebi.ac.uk/efo/EFO_0010058
